,batchsize,datapoints,epochs,degree,analytical_error:,eta_RMSprop,eta_SGD,t0,t1,time,MSE_SGD,MSE_RMSprop,MSE_decay
0,16,5000,1000,12,24041.79602074917,1.0,1e-05,1000,100000.0,225.39464994000002,38416.74412485925,37791.35064810869,
1,16,5000,1000,12,24041.79602074917,1.0,1e-05,1000,100000.0,250.62867730200003,38299.99608830658,40739.17114905299,
2,16,5000,1000,12,24041.79602074917,1.0,1e-05,1000,100000.0,261.436477925,38189.5236954085,36086.06054577692,
3,16,5000,1000,12,24041.79602074917,1.0,1e-05,1000,100000.0,268.590409571,38305.681715610765,30153.711570118034,6.933021683381931e+23
4,16,5000,1000,12,24041.79602074917,1.0,1e-05,1000,100000.0,275.587678937,38209.391851107815,29774.17618578068,31462.342099367797
5,16,5000,1000,12,24041.79602074917,1.0,1e-05,1000,100000.0,297.47251974200003,38225.28670051021,29763.406671643483,31465.07718245114
6,16,5000,1000,12,24041.79602074917,1.0,1e-05,1000,100000.0,355.917601896,38248.05307910559,29835.325567331856,31493.25932507745
7,16,5000,1000,12,24041.79602074917,1.0,1e-05,1000,100000.0,1295.661836876,38225.68266411681,29578.679191321884,31460.656537576688
