# 1alpha 0.05eta,1alpha 0.01eta,5alpha 0.05eta,5alpha 0.01eta,10alpha 0.05eta,10alpha 0.01eta,
1.555204105377197266e+01,5.643872680664062500e+02,1.549192619323730469e+01,5.643882446289062500e+02,1.544513702392578125e+01,5.643894653320312500e+02
8.955608367919921875e+00,2.075767211914062500e+02,8.842759132385253906e+00,2.075540618896484375e+02,8.894889831542968750e+00,2.075779876708984375e+02
7.889188289642333984e+00,7.661408233642578125e+01,7.820525169372558594e+00,7.660768127441406250e+01,7.830160617828369141e+00,7.663191223144531250e+01
7.419413566589355469e+00,3.009979057312011719e+01,7.296085834503173828e+00,3.012373542785644531e+01,7.412776470184326172e+00,3.013260459899902344e+01
7.142073154449462891e+00,1.595486640930175781e+01,7.027718544006347656e+00,1.596246433258056641e+01,7.153142929077148438e+00,1.593953990936279297e+01
6.976686000823974609e+00,1.182645988464355469e+01,6.844561100006103516e+00,1.182513713836669922e+01,6.960286617279052734e+00,1.183225440979003906e+01
6.876304149627685547e+00,1.029023838043212891e+01,6.738826274871826172e+00,1.027838039398193359e+01,6.859225749969482422e+00,1.029219627380371094e+01
6.794087886810302734e+00,9.540579795837402344e+00,6.656237125396728516e+00,9.552147865295410156e+00,6.759613037109375000e+00,9.532817840576171875e+00
6.741471767425537109e+00,8.982509613037109375e+00,6.588547706604003906e+00,8.996366500854492188e+00,6.681617259979248047e+00,8.985274314880371094e+00
