# 2,3,4,5,6,7,8
1.005606098175048757e+01,8.498267173767089844e+00,6.880629539489746094e+00,5.150286769866943004e+00,3.263223314285278231e+00,2.043221116065979004e+00,1.047474813461303667e+00
8.848332786560058949e+00,6.472862052917480291e+00,4.798791980743407848e+00,3.139200830459594638e+00,1.719519162178039462e+00,9.220846056938171165e-01,5.213171958923339400e-01
7.713100051879882457e+00,5.501622962951659979e+00,3.700378894805908203e+00,2.220933723449706854e+00,1.203983497619628862e+00,6.204568743705749512e-01,3.983462631702422985e-01
