# 1alpha 0.05eta,1alpha 0.01eta,5alpha 0.05eta,5alpha 0.01eta,10alpha 0.05eta,10alpha 0.01eta,
5.251278018951415660e+00,7.649869689941405682e+01,5.220906448364257990e+00,7.650771331787109375e+01,5.195724391937256215e+00,7.651757812500000000e+01
5.018133258819579723e+00,6.274571151733398722e+01,4.991313076019286754e+00,6.275676574707031108e+01,4.960745048522949396e+00,6.276910858154296591e+01
4.812741947174072443e+00,5.155229415893554545e+01,4.774134731292724254e+00,5.156496582031250142e+01,4.748089218139648793e+00,5.157798614501952983e+01
4.613120555877685547e+00,4.249015197753906392e+01,4.572457885742187145e+00,4.250169677734375284e+01,4.544993972778319957e+00,4.252075500488281534e+01
4.438851070404052912e+00,3.520007095336914205e+01,4.398996829986572266e+00,3.521243515014648295e+01,4.369192981719971058e+00,3.523279876708984659e+01
4.274050045013427557e+00,2.938647842407226562e+01,4.235165214538573863e+00,2.940124282836914205e+01,4.209969043731689453e+00,2.942081260681152344e+01
4.107346630096435192e+00,2.477146492004394673e+01,4.076388931274413707e+00,2.478911132812499929e+01,4.052021312713622869e+00,2.481194915771484233e+01
3.960012054443359464e+00,2.115763702392577983e+01,3.928425598144531072e+00,2.117416687011718679e+01,3.909295129776000799e+00,2.120171623229980540e+01
3.825512313842773349e+00,1.836859512329101562e+01,3.795262861251830877e+00,1.838670654296874929e+01,3.779230213165283292e+00,1.841896514892578196e+01
3.694750976562500178e+00,1.618984603881835938e+01,3.668346595764160334e+00,1.620803642272949219e+01,3.652324962615966619e+00,1.624546699523925852e+01
3.581425714492797674e+00,1.453781051635742116e+01,3.548384618759155451e+00,1.455688133239746129e+01,3.532461690902709783e+00,1.459534835815429688e+01
3.464562034606933683e+00,1.326012210845947337e+01,3.434645652770996094e+00,1.328097095489501989e+01,3.419553470611572443e+00,1.332115497589111364e+01
3.359443855285644709e+00,1.222411041259765696e+01,3.327608585357666016e+00,1.224698104858398473e+01,3.314629507064819514e+00,1.228949508666992152e+01
3.252492761611938565e+00,1.144908466339111364e+01,3.219317674636840820e+00,1.147502117156982493e+01,3.211317491531372248e+00,1.151928157806396413e+01
3.155085086822509766e+00,1.081246681213378835e+01,3.123693323135376065e+00,1.083557090759277308e+01,3.113442850112915217e+00,1.088333110809326243e+01
3.058533287048339933e+00,1.030665702819824148e+01,3.029355764389038086e+00,1.033220367431640696e+01,3.022280979156493963e+00,1.037843036651611328e+01
2.976500511169433594e+00,9.860081100463867543e+00,2.944892501831054776e+00,9.884907531738281961e+00,2.936166000366211115e+00,9.932136726379393821e+00
2.892190027236938299e+00,9.507588195800781961e+00,2.860064935684204279e+00,9.533944129943847656e+00,2.851473712921142489e+00,9.582125663757324219e+00
2.804668331146240146e+00,9.207357788085937855e+00,2.777282524108886541e+00,9.234430122375488992e+00,2.767921447753906250e+00,9.280591011047363281e+00
2.726098155975341886e+00,8.948431015014648438e+00,2.698673152923583896e+00,8.975963592529296875e+00,2.689062690734863370e+00,9.019710159301757457e+00
2.648863124847411932e+00,8.716510963439940696e+00,2.618931913375854403e+00,8.742044067382812145e+00,2.612845039367675870e+00,8.788010787963866477e+00
2.574461078643798917e+00,8.501432418823242188e+00,2.544324779510497958e+00,8.529566001892089133e+00,2.541589832305908292e+00,8.573110198974609020e+00
2.506152486801147550e+00,8.299938774108886363e+00,2.473816156387329102e+00,8.325317382812500000e+00,2.471521234512329190e+00,8.369503402709961293e+00
2.437871456146240234e+00,8.126843452453613281e+00,2.407066583633422852e+00,8.153659057617186789e+00,2.405434226989746183e+00,8.194457435607910512e+00
2.370354032516479581e+00,7.953471565246582387e+00,2.342006111145019442e+00,7.978131198883056996e+00,2.340428972244262606e+00,8.016768455505371094e+00
2.305303430557251065e+00,7.812097263336181818e+00,2.275039100646972567e+00,7.837121963500976562e+00,2.278684663772582830e+00,7.873765754699706854e+00
2.238808917999267400e+00,7.673745441436767400e+00,2.213047647476196200e+00,7.698898029327392756e+00,2.219514656066894354e+00,7.735224723815917969e+00
2.179373407363891513e+00,7.520798969268798650e+00,2.152389764785766602e+00,7.542391586303710760e+00,2.160718870162964045e+00,7.578925228118896129e+00
2.122320365905761896e+00,7.400862884521484553e+00,2.096469116210937678e+00,7.423870086669921875e+00,2.107160425186157315e+00,7.456965446472167969e+00
2.067861413955688565e+00,7.272278785705566406e+00,2.038912868499755948e+00,7.295306682586669922e+00,2.054519319534301669e+00,7.328853225708007457e+00
2.012954688072204679e+00,7.149940967559814453e+00,1.985942935943603604e+00,7.171536827087402699e+00,2.001938891410827814e+00,7.205892753601074396e+00
1.961489796638488770e+00,7.034653091430664418e+00,1.932530951499938920e+00,7.055270957946777166e+00,1.951218175888061568e+00,7.086893844604492010e+00
1.912329459190368564e+00,6.928026676177978516e+00,1.879824638366699219e+00,6.947076988220215021e+00,1.903191232681274325e+00,6.979718685150146484e+00
1.864697217941284180e+00,6.819494247436523438e+00,1.829824209213256836e+00,6.838359451293944957e+00,1.854539632797241211e+00,6.869809913635253729e+00
1.817484641075134189e+00,6.720295143127441584e+00,1.781115126609802202e+00,6.737712478637694957e+00,1.809643554687500044e+00,6.767777729034423650e+00
1.772225403785705478e+00,6.622061538696288885e+00,1.734323191642761275e+00,6.638322830200195312e+00,1.765313625335693359e+00,6.667948246002197266e+00
1.726551389694213956e+00,6.526861572265625355e+00,1.688650679588317827e+00,6.544329547882080433e+00,1.722585964202880904e+00,6.572177314758301137e+00
1.683560657501220748e+00,6.431858634948730113e+00,1.644805502891540483e+00,6.448793983459472301e+00,1.681364583969116255e+00,6.476060676574706854e+00
1.641880226135253862e+00,6.336407279968261363e+00,1.602329540252685591e+00,6.355282402038573863e+00,1.640711236000061080e+00,6.378604888916015625e+00
1.602447271347045898e+00,6.246974372863769887e+00,1.561393904685974166e+00,6.265647983551025035e+00,1.601104664802551314e+00,6.288255596160889027e+00
1.561642146110534757e+00,6.163762283325195490e+00,1.521736741065979004e+00,6.179860973358154652e+00,1.565165543556213290e+00,6.204573345184326350e+00
1.522664570808410556e+00,6.081720638275146307e+00,1.483477210998535245e+00,6.097908878326416371e+00,1.529266953468322754e+00,6.121961784362793146e+00
1.486112785339355424e+00,6.002749156951904475e+00,1.446993064880371049e+00,6.019051074981689453e+00,1.494999575614929244e+00,6.040860462188720525e+00
1.448577761650085449e+00,5.929835224151611683e+00,1.411687254905700684e+00,5.946150398254394176e+00,1.460115885734558194e+00,5.965977764129638317e+00
1.414633417129516513e+00,5.851723861694336115e+00,1.376877140998840288e+00,5.866799068450927912e+00,1.426837849617004439e+00,5.887087726593017933e+00
1.380380535125732333e+00,5.781363010406494141e+00,1.344311094284057706e+00,5.793048381805419922e+00,1.394576525688171476e+00,5.813990592956542969e+00
1.348796987533569247e+00,5.708920764923095525e+00,1.312238621711731001e+00,5.720137691497802379e+00,1.364574193954467773e+00,5.741097640991211115e+00
1.315963888168334872e+00,5.638104248046874822e+00,1.280548405647277788e+00,5.649236583709717152e+00,1.332994365692138583e+00,5.668969821929931818e+00
1.285895037651062056e+00,5.571877288818359197e+00,1.250548958778381348e+00,5.580959606170654119e+00,1.306042790412902832e+00,5.601313114166259766e+00
1.254904961585998624e+00,5.508227443695068004e+00,1.221540045738220170e+00,5.516178226470946910e+00,1.277485942840576261e+00,5.536319160461426137e+00
1.224340033531188920e+00,5.442078113555908203e+00,1.192923927307128817e+00,5.449074840545653942e+00,1.250131440162658647e+00,5.468339347839355824e+00
1.194640946388244584e+00,5.381594848632812678e+00,1.164957714080810502e+00,5.387440109252930043e+00,1.223783111572265714e+00,5.406740570068359730e+00
1.166184163093566983e+00,5.322999000549316406e+00,1.138545083999633833e+00,5.326762390136718928e+00,1.198030638694763228e+00,5.346456336975097479e+00
1.139160823822021440e+00,5.265663528442383168e+00,1.113890504837036222e+00,5.269418525695800604e+00,1.173601388931274414e+00,5.288433837890624822e+00
1.112308144569396973e+00,5.204799270629882457e+00,1.089019083976745517e+00,5.209316253662109375e+00,1.148943805694579989e+00,5.228895282745360973e+00
1.085809040069580123e+00,5.151545143127441051e+00,1.063089823722839444e+00,5.152614784240722834e+00,1.125517296791076705e+00,5.172752189636230291e+00
1.060968136787414640e+00,5.098279476165771484e+00,1.038776302337646396e+00,5.097801780700683238e+00,1.102747511863708452e+00,5.116915607452392933e+00
1.035355520248413042e+00,5.044975185394287465e+00,1.015408921241760298e+00,5.042917919158935725e+00,1.081026124954223677e+00,5.061225318908691762e+00
1.011104643344879150e+00,4.993409442901611150e+00,9.931549549102782759e-01,4.991405391693115590e+00,1.060266661643981978e+00,5.010149574279784801e+00
9.867557048797607200e-01,4.940170764923095703e+00,9.710298776626586914e-01,4.937213611602783381e+00,1.039419221878051802e+00,4.956662750244140270e+00
9.633154511451721413e-01,4.888276290893554865e+00,9.492867112159728560e-01,4.884206295013427734e+00,1.019252967834472612e+00,4.903385448455810369e+00
9.403565526008605957e-01,4.839126873016357244e+00,9.281401038169860840e-01,4.834200382232666016e+00,9.994718790054321067e-01,4.851857185363769531e+00
9.185120582580565962e-01,4.792619037628173650e+00,9.085173368453979270e-01,4.785857677459716797e+00,9.812293529510498491e-01,4.803050899505615590e+00
8.966850876808166726e-01,4.743087196350098012e+00,8.887297391891479936e-01,4.736102485656738637e+00,9.625470638275146484e-01,4.753484439849853693e+00
8.756618857383727805e-01,4.698025798797607067e+00,8.693307161331176314e-01,4.690330028533935547e+00,9.451407909393310103e-01,4.707690429687500178e+00
8.558815002441406694e-01,4.650255012512206854e+00,8.513662099838257280e-01,4.642512226104736683e+00,9.272855043411254439e-01,4.659776687622070312e+00
8.357784509658813255e-01,4.605052089691161754e+00,8.325635194778442383e-01,4.596945667266846058e+00,9.105078220367431863e-01,4.613410377502441762e+00
8.177574992179870161e-01,4.561599731445312500e+00,8.151700854301452415e-01,4.551831436157226740e+00,8.946651458740234597e-01,4.567546081542968928e+00
7.983458399772643821e-01,4.519707679748535156e+00,7.973468780517578569e-01,4.509749984741210582e+00,8.784553766250610130e-01,4.524610614776610973e+00
7.807320713996886985e-01,4.476607227325439808e+00,7.813063740730286089e-01,4.465976047515868963e+00,8.628576636314392312e-01,4.480077934265136896e+00
7.629026532173156516e-01,4.435769653320312145e+00,7.643697500228882058e-01,4.424767971038818359e+00,8.480537056922912154e-01,4.438318824768066051e+00
7.457287311553955078e-01,4.394872283935546520e+00,7.482123017311096413e-01,4.383483409881591797e+00,8.337373018264770952e-01,4.395186996459960582e+00
7.276500344276428667e-01,4.354334163665771307e+00,7.318777084350586160e-01,4.342191886901855646e+00,8.192306160926818848e-01,4.354457569122314631e+00
7.108350396156311035e-01,4.317051219940185369e+00,7.167817115783691184e-01,4.303490543365478871e+00,8.054756641387939009e-01,4.315875244140625178e+00
6.940549731254577193e-01,4.278910732269286754e+00,7.022048592567443626e-01,4.264527320861816406e+00,7.918407201766968218e-01,4.277709865570068715e+00
6.790071249008178267e-01,4.240467929840088246e+00,6.882362842559814897e-01,4.225082874298095703e+00,7.782320022583008035e-01,4.238655185699462535e+00
6.636128664016723855e-01,4.201788616180420100e+00,6.738963842391967329e-01,4.186628913879394176e+00,7.652629852294922097e-01,4.200242614746093395e+00
6.478577494621277078e-01,4.163803100585937500e+00,6.598206758499145508e-01,4.149002456665039418e+00,7.526473641395569070e-01,4.161070728302002308e+00
6.333468675613402876e-01,4.125954818725586115e+00,6.462510108947754350e-01,4.110250091552734020e+00,7.405498862266540749e-01,4.123493099212646840e+00
6.192519545555115190e-01,4.092358875274658025e+00,6.334579229354858620e-01,4.075978088378906072e+00,7.288983106613159402e-01,4.088235855102539062e+00
6.049863576889038530e-01,4.059771251678466975e+00,6.213038444519043413e-01,4.041891384124755682e+00,7.172551751136779785e-01,4.053823661804199396e+00
5.914143443107604536e-01,4.027441120147704723e+00,6.092996954917907493e-01,4.009458494186401545e+00,7.052487850189208540e-01,4.021248245239258168e+00
5.790431141853332742e-01,3.994430494308471857e+00,5.972775459289551003e-01,3.976226282119751154e+00,6.947698593139648438e-01,3.986662721633911222e+00
5.653590202331543191e-01,3.962799263000488459e+00,5.856307625770569292e-01,3.944697904586791815e+00,6.840318083763122781e-01,3.953744220733642400e+00
5.532596349716186745e-01,3.930790615081787287e+00,5.748234272003174272e-01,3.912833642959594904e+00,6.738481521606445312e-01,3.921901655197143732e+00
5.404591321945190208e-01,3.897358226776122869e+00,5.636242866516113503e-01,3.880585289001464933e+00,6.636277437210083008e-01,3.887886047363281250e+00
5.283408641815185991e-01,3.865798568725586026e+00,5.526172876358032005e-01,3.847239160537719638e+00,6.532864451408386675e-01,3.854575967788696378e+00
5.172558188438415305e-01,3.835350608825683683e+00,5.427852630615234153e-01,3.816598463058471502e+00,6.434682369232177512e-01,3.823949909210205167e+00
5.059293508529663086e-01,3.804642915725708008e+00,5.331599712371826172e-01,3.785617303848266779e+00,6.336976885795593262e-01,3.792856168746948420e+00
4.945907950401305930e-01,3.775684309005737482e+00,5.233190298080444558e-01,3.755849456787109464e+00,6.243571281433105691e-01,3.763276863098144354e+00
4.839012622833251953e-01,3.746217489242553711e+00,5.137785196304320845e-01,3.726154232025146396e+00,6.155640721321106179e-01,3.733887624740600764e+00
4.732944548130035289e-01,3.717742490768432440e+00,5.048920631408690962e-01,3.697390079498291016e+00,6.068235397338866965e-01,3.704169797897338690e+00
4.629232406616211049e-01,3.689341306686401367e+00,4.960043430328369141e-01,3.668141603469848633e+00,5.980428457260131836e-01,3.675525856018066584e+00
4.527397334575652965e-01,3.661851310729980380e+00,4.869634091854095348e-01,3.640300464630127131e+00,5.898577451705933061e-01,3.647566175460815519e+00
4.423584997653960960e-01,3.635362291336059481e+00,4.785337269306182972e-01,3.613814020156860263e+00,5.815051317214965376e-01,3.620964479446411310e+00
4.323931872844696267e-01,3.608992719650268466e+00,4.702613115310668723e-01,3.586854124069213778e+00,5.738584876060486284e-01,3.593664407730102539e+00
4.227915942668915017e-01,3.581696891784667880e+00,4.621196687221527100e-01,3.558804035186767578e+00,5.659429430961608887e-01,3.566163349151611150e+00
4.135677397251129039e-01,3.556588935852050604e+00,4.546606242656707764e-01,3.533158826828002752e+00,5.587011814117431863e-01,3.539552211761474609e+00
4.042910873889923318e-01,3.530361890792846680e+00,4.469512045383453591e-01,3.506841468811034979e+00,5.514583230018615945e-01,3.512995433807373225e+00
3.953863143920898215e-01,3.504790878295898526e+00,4.395452678203582986e-01,3.480523967742919833e+00,5.446802973747253418e-01,3.486898183822631836e+00
3.867200493812560924e-01,3.478305435180664151e+00,4.326399147510528453e-01,3.454036378860473544e+00,5.378468394279479758e-01,3.459897947311401545e+00
3.784914255142212136e-01,3.452725219726562322e+00,4.255325317382812611e-01,3.427891063690185369e+00,5.310662627220154031e-01,3.434218406677246094e+00
3.706099867820739635e-01,3.428712797164917170e+00,4.188218414783477783e-01,3.403693485260009588e+00,5.242717027664184348e-01,3.410085582733154208e+00
3.622575223445892445e-01,3.405627346038818448e+00,4.119126677513122448e-01,3.379703092575073065e+00,5.178139925003051314e-01,3.385184860229492276e+00
3.543158948421478160e-01,3.382075834274291815e+00,4.053609311580658181e-01,3.354376840591430486e+00,5.116127610206604448e-01,3.360465288162231445e+00
3.467677891254424827e-01,3.358130168914795100e+00,3.989217638969421165e-01,3.330191278457641513e+00,5.051903843879699263e-01,3.336655473709106534e+00
3.394490182399749756e-01,3.335516309738159269e+00,3.926971912384032981e-01,3.307194709777832031e+00,4.991003513336181863e-01,3.313191986083984464e+00
3.324316561222076527e-01,3.311559200286865234e+00,3.865938186645507812e-01,3.283555221557617365e+00,4.930776238441467174e-01,3.289189910888671964e+00
3.256181120872497781e-01,3.288502883911132990e+00,3.807583749294281006e-01,3.259347009658813299e+00,4.874454319477081188e-01,3.265420818328857333e+00
3.183833062648773193e-01,3.266312980651855380e+00,3.749422788619994895e-01,3.237487030029297053e+00,4.818347513675689808e-01,3.243293380737304776e+00
3.116461932659149170e-01,3.243039321899414240e+00,3.693747878074645774e-01,3.214402484893798650e+00,4.761194229125976785e-01,3.220279312133789151e+00
3.046743094921112172e-01,3.219279289245605469e+00,3.638536691665649192e-01,3.190289783477783025e+00,4.704848289489745872e-01,3.195781564712524503e+00
2.983744442462921143e-01,3.196747255325317560e+00,3.582036852836608665e-01,3.168845272064209073e+00,4.651761472225189320e-01,3.173505926132202060e+00
2.921326518058776633e-01,3.175145959854126065e+00,3.529065310955047385e-01,3.147183895111083984e+00,4.597717225551605225e-01,3.151913785934448153e+00
2.858307123184203880e-01,3.152229356765746893e+00,3.475672006607055664e-01,3.124698925018310369e+00,4.546829700469970925e-01,3.129427671432495117e+00
2.796061694622039573e-01,3.131083106994628995e+00,3.425939083099365234e-01,3.103373956680298029e+00,4.496587157249450906e-01,3.107572126388549627e+00
2.736443817615509255e-01,3.111098003387451350e+00,3.376009523868560569e-01,3.082675027847289861e+00,4.445755600929260365e-01,3.085777521133422852e+00
2.678696393966674694e-01,3.088724040985107333e+00,3.329157769680023415e-01,3.060538291931152344e+00,4.397094845771789551e-01,3.063506269454955966e+00
2.623656749725341575e-01,3.069916152954101474e+00,3.284110128879547119e-01,3.041519498825073331e+00,4.350365161895751731e-01,3.043676853179931641e+00
2.570067733526230080e-01,3.048988914489746183e+00,3.238322556018829457e-01,3.020117044448852539e+00,4.306331813335418923e-01,3.023054313659668146e+00
2.518607735633849876e-01,3.028767728805541903e+00,3.193720638751983421e-01,2.999208545684814542e+00,4.262497544288635365e-01,3.002845859527587979e+00
2.466531842947006226e-01,3.007666683197021573e+00,3.149708688259124645e-01,2.977781629562378019e+00,4.216285824775695690e-01,2.982070589065551669e+00
2.415807753801345881e-01,2.987279176712036133e+00,3.106756806373596191e-01,2.957196664810180842e+00,4.174284875392914040e-01,2.961500740051269620e+00
2.366672694683074896e-01,2.967813968658447266e+00,3.064997315406799427e-01,2.937252664566039950e+00,4.131797552108764648e-01,2.941486501693725497e+00
2.316790431737899836e-01,2.948882675170898526e+00,3.023774683475494163e-01,2.917365837097167791e+00,4.090411782264709584e-01,2.921878862380981268e+00
2.268634825944900457e-01,2.928991842269897283e+00,2.984087288379669300e-01,2.896983575820923029e+00,4.050776660442352295e-01,2.901788187026977717e+00
2.219786792993545532e-01,2.909204769134521307e+00,2.946698427200317161e-01,2.876923513412475764e+00,4.009371459484100120e-01,2.881979513168334783e+00
2.172285020351409912e-01,2.888843011856079279e+00,2.908508300781250111e-01,2.855976200103759854e+00,3.969229102134704812e-01,2.861895656585693448e+00
2.127476930618286133e-01,2.869743490219116122e+00,2.871259808540344016e-01,2.837365484237670987e+00,3.930594265460968240e-01,2.842987346649169744e+00
2.082976669073104969e-01,2.850601720809936346e+00,2.833783686161041038e-01,2.817817592620849521e+00,3.892948746681213490e-01,2.824200296401977450e+00
2.040921032428741344e-01,2.831940078735351474e+00,2.798753619194030984e-01,2.798927211761474521e+00,3.856026589870452659e-01,2.805396842956542791e+00
1.998069375753402654e-01,2.814154148101806641e+00,2.763382613658905140e-01,2.780875205993652344e+00,3.819042980670929177e-01,2.787427234649658025e+00
1.958864182233810425e-01,2.796027612686157404e+00,2.728592634201049694e-01,2.762377548217773260e+00,3.782565653324126975e-01,2.768978261947631747e+00
1.920060813426971436e-01,2.778883934020996094e+00,2.695220589637756237e-01,2.745022630691528409e+00,3.745980262756347656e-01,2.751357269287109553e+00
1.881759881973266713e-01,2.760699844360351651e+00,2.661152660846710094e-01,2.726817703247070401e+00,3.711240708827972523e-01,2.733801841735839844e+00
1.843269258737564031e-01,2.743720674514770419e+00,2.628621101379394753e-01,2.709713745117187322e+00,3.677363336086273415e-01,2.716857767105102628e+00
1.806977421045303234e-01,2.726561832427978338e+00,2.597610294818878396e-01,2.692937994003295810e+00,3.645560264587402455e-01,2.700186729431152344e+00
1.772205322980880682e-01,2.709239053726196111e+00,2.566437482833862083e-01,2.675741577148437411e+00,3.613103687763213889e-01,2.682869911193847656e+00
1.739466100931167658e-01,2.692179250717162908e+00,2.537724941968917958e-01,2.658554363250732244e+00,3.581533074378967507e-01,2.665980958938598544e+00
1.706947505474090687e-01,2.676034879684448420e+00,2.508504301309585349e-01,2.641784620285034357e+00,3.550125837326049694e-01,2.649326372146606268e+00
1.672489047050476074e-01,2.658160400390625178e+00,2.477981567382812611e-01,2.624520826339721502e+00,3.519338309764862283e-01,2.632617712020874023e+00
1.640873700380325317e-01,2.642192840576171875e+00,2.449854940176010021e-01,2.607988929748535245e+00,3.489994049072265847e-01,2.615916538238525213e+00
1.609036266803741400e-01,2.626001548767090021e+00,2.422628521919250599e-01,2.591309022903442560e+00,3.459921419620514138e-01,2.599067401885986506e+00
1.578129023313522283e-01,2.610009002685546697e+00,2.397210717201233021e-01,2.574851369857788175e+00,3.432889938354491965e-01,2.582466173171996893e+00
1.549313127994537409e-01,2.593605995178222656e+00,2.371785759925842396e-01,2.558800601959228427e+00,3.404035866260528564e-01,2.566278123855590731e+00
1.520700842142105047e-01,2.577459764480590998e+00,2.345412194728851429e-01,2.541932916641235440e+00,3.375759065151214822e-01,2.549899673461914151e+00
1.492713004350662287e-01,2.560057353973388850e+00,2.320627421140670776e-01,2.524984884262084783e+00,3.348294019699096791e-01,2.533377981185913175e+00
1.465424329042434581e-01,2.544937610626220703e+00,2.295494973659515381e-01,2.508926582336425959e+00,3.321469783782958762e-01,2.517604303359985529e+00
1.438737481832504383e-01,2.528680753707885920e+00,2.270254880189895574e-01,2.492198944091796875e+00,3.295216798782348855e-01,2.500846910476684393e+00
1.412158817052841242e-01,2.514050436019897639e+00,2.245289593935012873e-01,2.477332258224487216e+00,3.268468737602233665e-01,2.485590505599975408e+00
1.385886192321777455e-01,2.498576068878173739e+00,2.222071200609207209e-01,2.462150430679321378e+00,3.242798328399658092e-01,2.470736980438232422e+00
1.361551403999328724e-01,2.483419561386108310e+00,2.199307382106781006e-01,2.446765708923339666e+00,3.218681693077087291e-01,2.455810737609863459e+00
1.337029248476028498e-01,2.468012666702270597e+00,2.176996856927871649e-01,2.431185054779052557e+00,3.192489326000213512e-01,2.441194581985473455e+00
1.312451481819152943e-01,2.452854442596435369e+00,2.155457139015197754e-01,2.416553068161010565e+00,3.167924702167511097e-01,2.425766468048095703e+00
1.288886293768882751e-01,2.437517547607421786e+00,2.133442401885986273e-01,2.401636123657226562e+00,3.144247591495513694e-01,2.411038017272949308e+00
1.265801116824150085e-01,2.422944784164428711e+00,2.113118886947631947e-01,2.386584711074829279e+00,3.121506154537200817e-01,2.396529483795165838e+00
1.244283244013786316e-01,2.408043050765991122e+00,2.092139899730682262e-01,2.370927524566650568e+00,3.098271727561950906e-01,2.381947612762451261e+00
1.222094327211380033e-01,2.393866014480590998e+00,2.072893261909484752e-01,2.356688928604126154e+00,3.075486421585083008e-01,2.367809724807739435e+00
1.201503247022628756e-01,2.380245351791381747e+00,2.053700476884841863e-01,2.343303728103637518e+00,3.053345203399658314e-01,2.354565525054931552e+00
1.180430725216865540e-01,2.364629554748534979e+00,2.034114450216293335e-01,2.328527593612670810e+00,3.031942367553711049e-01,2.340667057037353338e+00
1.160236611962318365e-01,2.350609254837036310e+00,2.014947801828384510e-01,2.314299535751342951e+00,3.010928273200988992e-01,2.326447153091430575e+00
1.140740886330604553e-01,2.335782384872436612e+00,1.996286034584045521e-01,2.299353981018066317e+00,2.989846408367157204e-01,2.311745405197143555e+00
1.121462672948837225e-01,2.320983600616455256e+00,1.977450579404830822e-01,2.284779500961303889e+00,2.969381749629974587e-01,2.297149419784545898e+00
1.102251797914504949e-01,2.307167673110961825e+00,1.958796143531799372e-01,2.271352195739746005e+00,2.949751913547515869e-01,2.283966827392577947e+00
1.083885610103607205e-01,2.292186212539673029e+00,1.941173791885376088e-01,2.256641244888305753e+00,2.930307924747467263e-01,2.269110918045043945e+00
1.065605953335762024e-01,2.279095506668090909e+00,1.924299895763397217e-01,2.243209457397461026e+00,2.910089254379272239e-01,2.256058931350708008e+00
1.047571226954460144e-01,2.264721822738647639e+00,1.907621890306472889e-01,2.229550027847289950e+00,2.890386998653411976e-01,2.242244625091552646e+00
1.029625251889228765e-01,2.250864171981811435e+00,1.890364289283752441e-01,2.215663719177245916e+00,2.870489001274109109e-01,2.228916501998901456e+00
1.012979418039321872e-01,2.236940670013427557e+00,1.874534904956817738e-01,2.202253437042236417e+00,2.852262139320373424e-01,2.216107320785522639e+00
9.962605535984039862e-02,2.223651456832885565e+00,1.858367413282394354e-01,2.188691854476928711e+00,2.833173096179962269e-01,2.203160095214843572e+00
9.802893102169037143e-02,2.210306692123412908e+00,1.843136429786682018e-01,2.175003051757812500e+00,2.815663218498229980e-01,2.189573192596435458e+00
9.645844697952270230e-02,2.197391223907470881e+00,1.827763259410858099e-01,2.162442159652710139e+00,2.797677338123321644e-01,2.177376747131347656e+00
9.492584317922592163e-02,2.184013032913207919e+00,1.812251001596450750e-01,2.149245786666869940e+00,2.779978036880493275e-01,2.165031623840332209e+00
9.341180622577667514e-02,2.171058988571167081e+00,1.797545462846756037e-01,2.136131763458251953e+00,2.762127041816711537e-01,2.152316713333129794e+00
9.193145036697387973e-02,2.158659839630126864e+00,1.781961649656295665e-01,2.124274921417236506e+00,2.744724333286285289e-01,2.139916753768920987e+00
9.053433686494827271e-02,2.146611881256103693e+00,1.767683178186416626e-01,2.112010049819946111e+00,2.728127241134643555e-01,2.127533769607544034e+00
8.917628526687622348e-02,2.134163999557495028e+00,1.753863781690597479e-01,2.099547004699707120e+00,2.712202072143554688e-01,2.115575313568115234e+00
8.780050426721572321e-02,2.121747827529907315e+00,1.739799171686172430e-01,2.087486696243286310e+00,2.695855021476745716e-01,2.103302097320556729e+00
