# 2,3,4,5,6,7,8
4.497621002197265483e+01,3.512190628051757812e+01,2.891689071655273580e+01,2.369533081054687429e+01,1.722435760498046875e+01,1.175486469268798828e+01,7.542687702178954900e+00
4.133602447509765909e+01,2.966092109680175781e+01,2.156576614379882884e+01,1.570707130432128906e+01,1.061252861022949290e+01,6.797170639038085938e+00,3.964336442947387518e+00
3.979530868530273580e+01,2.755888824462890696e+01,1.886094856262207031e+01,1.279887676239013672e+01,8.353176879882813211e+00,5.014003658294678090e+00,2.906084442138671786e+00
3.949779968261718466e+01,2.649122581481933736e+01,1.784416236877441264e+01,1.163504257202148473e+01,7.171716690063476562e+00,4.211161899566650213e+00,2.406554889678955256e+00
3.906753005981445170e+01,2.594371261596679545e+01,1.724490242004394602e+01,1.100012607574462820e+01,6.713718605041504084e+00,3.933775234222411932e+00,2.237277317047118963e+00
3.891192321777343466e+01,2.573760375976562642e+01,1.692342185974121094e+01,1.072000465393066371e+01,6.412603664398193182e+00,3.695892763137817560e+00,2.113684272766113370e+00
