# 2,3,4,5,6,7,8
1.193510074615478445e+01,1.202432575225830114e+01,1.277626972198486399e+01,1.392513332366943324e+01,1.474524555206298793e+01,1.588980865478515625e+01,1.625541687011718750e+01
1.051758308410644460e+01,9.529629516601563211e+00,9.735082435607910867e+00,1.005743618011474538e+01,1.056767711639404261e+01,1.109793033599853551e+01,1.135820388793945312e+01
9.152661132812500711e+00,8.282130146026611683e+00,8.034057044982910512e+00,8.177801132202148438e+00,8.463270568847656605e+00,8.773839759826660867e+00,9.085449028015137429e+00
8.772499275207518821e+00,7.414534378051757635e+00,7.074269199371338246e+00,7.063591670989990412e+00,7.222022438049316762e+00,7.414580249786377308e+00,7.733962440490723012e+00
8.737301826477050781e+00,7.250047683715820312e+00,6.615482711791992543e+00,6.477830123901367365e+00,6.643076992034911754e+00,6.833638191223144531e+00,7.099260330200195312e+00
8.624136734008789773e+00,7.122329235076904297e+00,6.459904670715332031e+00,6.271500492095947621e+00,6.413555908203124822e+00,6.607256412506103516e+00,6.845181560516357067e+00
