# 2,3,4,5,6,7,8
5.001997222900390483e+01,4.539052352905273580e+01,4.641852951049804688e+01,4.860887832641601847e+01,5.089965744018554972e+01,5.505074234008789347e+01,5.698862457275390625e+01
4.675961914062499858e+01,3.924507904052734375e+01,3.627514038085937642e+01,3.659237594604492472e+01,3.766788558959960653e+01,3.864030380249023722e+01,4.061640777587890483e+01
4.495100479125976278e+01,3.644198455810546733e+01,3.251456298828124858e+01,3.184585227966308452e+01,3.121619606018066406e+01,3.285621490478515483e+01,3.363529052734374858e+01
4.455816726684570028e+01,3.518097457885742330e+01,3.088493423461914134e+01,2.931563262939453196e+01,2.932675781249999858e+01,2.977882461547851634e+01,3.076501655578613281e+01
4.425840301513672159e+01,3.471759185791015767e+01,3.036413078308105540e+01,2.838193283081054830e+01,2.811418533325195312e+01,2.878435630798339773e+01,2.978714637756347727e+01
4.396587677001953409e+01,3.446362380981445028e+01,2.973050765991211009e+01,2.785707473754882812e+01,2.748098564147949219e+01,2.808463821411132955e+01,2.888529357910156392e+01
