# 1alpha 0.05eta,1alpha 0.01eta,5alpha 0.05eta,5alpha 0.01eta,10alpha 0.05eta,10alpha 0.01eta,
1.397368526458740234e+01,5.640168457031250000e+02,1.391389369964599609e+01,5.640229492187500000e+02,1.395323276519775391e+01,5.640286254882812500e+02
6.777128219604492188e+00,2.068459777832031250e+02,6.837427139282226562e+00,2.068495941162109375e+02,6.776038169860839844e+00,2.068576049804687500e+02
5.127567291259765625e+00,7.579502105712890625e+01,5.103080749511718750e+00,7.581122589111328125e+01,5.075589179992675781e+00,7.579793548583984375e+01
4.092179298400878906e+00,2.870913887023925781e+01,4.084455966949462891e+00,2.874048042297363281e+01,4.108009815216064453e+00,2.872888755798339844e+01
3.416255474090576172e+00,1.429368400573730469e+01,3.394215822219848633e+00,1.431650161743164062e+01,3.429101705551147461e+00,1.430351638793945312e+01
2.880166530609130859e+00,1.025609779357910156e+01,2.870785951614379883e+00,1.026323986053466797e+01,2.886458158493041992e+00,1.026232814788818359e+01
2.479365348815917969e+00,8.628308296203613281e+00,2.467180490493774414e+00,8.624196052551269531e+00,2.463607311248779297e+00,8.637442588806152344e+00
2.155794143676757812e+00,7.725095748901367188e+00,2.139201402664184570e+00,7.752851486206054688e+00,2.133672237396240234e+00,7.752412319183349609e+00
1.886016488075256348e+00,7.007628440856933594e+00,1.849092483520507812e+00,7.057146072387695312e+00,1.855967640876770020e+00,7.049428462982177734e+00
